symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-06-11 00:00:00+00:00,191.23,191.97,190.21,191.35,18308460,46.0837445146,46.2620741226,45.8379388387,46.1126628294,73233840,0.0,1.0
AAPL,2018-06-12 00:00:00+00:00,192.28,192.61,191.15,191.39,16911141,46.3367797692,46.4163051349,46.064465638,46.1223022677,67644564,0.0,1.0
AAPL,2018-06-13 00:00:00+00:00,190.7,192.88,190.44,192.42,21638393,45.9560219575,46.4813713433,45.8933656087,46.3705178032,86553572,0.0,1.0
AAPL,2018-06-14 00:00:00+00:00,190.8,191.57,190.22,191.55,21610074,45.9801205532,46.1656797399,45.8403486982,46.1608600208,86440296,0.0,1.0
AAPL,2018-06-15 00:00:00+00:00,188.84,190.16,188.26,190.03,61719160,45.5077880779,45.8258895408,45.368016223,45.7945613665,246876640,0.0,1.0
AAPL,2018-06-18 00:00:00+00:00,188.74,189.22,187.2,187.88,18484865,45.4836894822,45.5993627415,45.1125711088,45.2764415594,73939460,0.0,1.0
AAPL,2018-06-19 00:00:00+00:00,185.69,186.33,183.45,185.14,33578455,44.748682314,44.9029133264,44.2088737709,44.6161400378,134313820,0.0,1.0
AAPL,2018-06-20 00:00:00+00:00,186.5,187.2,185.73,186.35,20628701,44.943880939,45.1125711088,44.7583217523,44.9077330455,82514804,0.0,1.0
AAPL,2018-06-21 00:00:00+00:00,185.46,188.35,184.94,187.25,25711898,44.693255544,45.3897049591,44.5679428465,45.1246204066,102847592,0.0,1.0
AAPL,2018-06-22 00:00:00+00:00,184.92,186.15,184.7,186.12,27200447,44.5631231273,44.8595358542,44.5101062168,44.8523062755,108801788,0.0,1.0
AAPL,2018-06-25 00:00:00+00:00,182.17,184.92,180.73,183.4,31663096,43.9004117462,44.5631231273,43.5533919684,44.196824473,126652384,0.0,1.0
AAPL,2018-06-26 00:00:00+00:00,184.43,186.53,182.54,182.99,24569201,44.4450400085,44.9511105177,43.9895765502,44.0980202307,98276804,0.0,1.0
AAPL,2018-06-27 00:00:00+00:00,184.16,187.28,184.03,185.23,25285328,44.3799738002,45.1318499853,44.3486456258,44.6378287739,101141312,0.0,1.0
AAPL,2018-06-28 00:00:00+00:00,185.5,186.21,183.8,184.1,17365235,44.7028949822,44.8739950116,44.2932188557,44.3655146428,69460940,0.0,1.0
AAPL,2018-06-29 00:00:00+00:00,185.11,187.19,182.91,186.29,22737666,44.6089104591,45.1101612492,44.0787413542,44.8932738881,90950664,0.0,1.0
AAPL,2018-07-02 00:00:00+00:00,187.18,187.3,183.42,183.82,17731343,45.1077513896,45.1366697044,44.2016441922,44.2980385749,70925372,0.0,1.0
AAPL,2018-07-03 00:00:00+00:00,183.92,187.95,183.54,187.79,13954806,44.3221371705,45.2933105764,44.230562507,45.2547528233,55819224,0.0,1.0
AAPL,2018-07-05 00:00:00+00:00,185.4,186.41,184.28,185.26,16604248,44.6787963866,44.9221922029,44.408892115,44.6450583526,66416992,0.0,1.0
AAPL,2018-07-06 00:00:00+00:00,187.97,188.43,185.2,185.42,17485245,45.2981302955,45.4089838356,44.6305991952,44.6836161057,69940980,0.0,1.0
AAPL,2018-07-09 00:00:00+00:00,190.58,190.68,189.3,189.5,19756634,45.9271036427,45.9512022384,45.618641618,45.6668388094,79026536,0.0,1.0
AAPL,2018-07-10 00:00:00+00:00,190.35,191.28,190.18,190.71,15939149,45.8716768726,46.0957938124,45.83070926,45.9584318171,63756596,0.0,1.0
AAPL,2018-07-11 00:00:00+00:00,187.88,189.78,187.61,188.5,18831470,45.2764415594,45.7343148773,45.211375351,45.4258528526,75325880,0.0,1.0
AAPL,2018-07-12 00:00:00+00:00,191.03,191.41,189.31,189.53,18041131,46.0355473232,46.1271219868,45.6210514776,45.6740683881,72164524,0.0,1.0
AAPL,2018-07-13 00:00:00+00:00,191.33,191.84,190.9,191.08,12519792,46.1078431103,46.2307459482,46.0042191488,46.0475966211,50079168,0.0,1.0
AAPL,2018-07-16 00:00:00+00:00,190.91,192.65,190.42,191.52,15043110,46.0066290084,46.4259445732,45.8885458896,46.1536304421,60172440,0.0,1.0
AAPL,2018-07-17 00:00:00+00:00,191.45,191.87,189.2,189.75,15534523,46.1367614251,46.2379755269,45.5945430223,45.7270852986,62138092,0.0,1.0
AAPL,2018-07-18 00:00:00+00:00,190.4,191.8,189.93,191.78,16393381,45.8837261705,46.2211065099,45.7704627708,46.2162867908,65573524,0.0,1.0
AAPL,2018-07-19 00:00:00+00:00,191.88,192.55,189.69,189.69,20286752,46.2403853865,46.4018459775,45.7126261411,45.7126261411,81147008,0.0,1.0
AAPL,2018-07-20 00:00:00+00:00,191.44,192.43,190.17,191.78,20706042,46.1343515655,46.3729276627,45.8282994004,46.2162867908,82824168,0.0,1.0
AAPL,2018-07-23 00:00:00+00:00,191.61,191.96,189.56,190.68,15989365,46.1753191782,46.259664263,45.6812979668,45.9512022384,63957460,0.0,1.0
AAPL,2018-07-24 00:00:00+00:00,193.0,193.66,192.05,192.45,18697898,46.5102896581,46.6693403896,46.2813529991,46.3777473819,74791592,0.0,1.0
AAPL,2018-07-25 00:00:00+00:00,194.82,194.85,192.43,193.06,16826483,46.9488840994,46.9561136781,46.3729276627,46.5247488155,67305932,0.0,1.0
AAPL,2018-07-26 00:00:00+00:00,194.21,195.96,193.61,194.61,19075964,46.8018826658,47.2236080901,46.6572910917,46.8982770485,76303856,0.0,1.0
AAPL,2018-07-27 00:00:00+00:00,190.98,195.19,190.1,194.99,24023972,46.0234980254,47.0380489034,45.8114303834,46.9898517121,96095888,0.0,1.0
AAPL,2018-07-30 00:00:00+00:00,189.91,192.2,189.07,191.9,21029535,45.7656430516,46.3175008927,45.5632148479,46.2452051056,84118140,0.0,1.0
AAPL,2018-07-31 00:00:00+00:00,190.29,192.14,189.34,190.3,39373038,45.8572177152,46.3030417353,45.6282810563,45.8596275748,157492152,0.0,1.0
AAPL,2018-08-01 00:00:00+00:00,201.5,201.76,197.31,199.13,67935716,48.5586702907,48.6213266395,47.5489391318,47.9875335731,271742864,0.0,1.0
AAPL,2018-08-02 00:00:00+00:00,207.39,208.38,200.35,200.58,62404012,49.9780775761,50.2166536733,48.2815364404,48.3369632105,249616048,0.0,1.0
AAPL,2018-08-03 00:00:00+00:00,207.99,208.74,205.48,207.03,33447396,50.1226691502,50.3034086178,49.5177943987,49.8913226317,133789584,0.0,1.0
AAPL,2018-08-06 00:00:00+00:00,209.07,209.25,207.07,208.0,25425387,50.3829339835,50.4263114557,49.9009620699,50.1250790097,101701548,0.0,1.0
AAPL,2018-08-07 00:00:00+00:00,207.11,209.5,206.76,209.32,25587387,49.9106015082,50.4865579449,49.8262564233,50.4431804727,102349548,0.0,1.0
AAPL,2018-08-08 00:00:00+00:00,207.25,207.81,204.52,206.05,22525487,49.9443395422,50.079291678,49.2864478802,49.655156394,90101948,0.0,1.0
AAPL,2018-08-09 00:00:00+00:00,208.88,209.78,207.2,207.28,23492626,50.3371466517,50.5540340128,49.9322902443,49.9515691209,93970504,0.0,1.0
AAPL,2018-08-10 00:00:00+00:00,207.53,209.1,206.67,207.36,24611202,50.1877353585,50.5674141737,49.9797584279,50.1466236397,98444808,0.73,1.0
AAPL,2018-08-13 00:00:00+00:00,208.87,210.95,207.7,207.7,25890880,50.5117924364,51.0148064081,50.2288470773,50.2288470773,103563520,0.0,1.0
AAPL,2018-08-14 00:00:00+00:00,209.75,210.56,208.26,210.16,20748010,50.7246060398,50.9204912884,50.3642739159,50.8237578323,82992040,0.0,1.0
AAPL,2018-08-15 00:00:00+00:00,210.24,210.74,208.33,209.22,28807564,50.8431045236,50.9640213437,50.3812022707,50.5964342105,115230256,0.0,1.0
AAPL,2018-08-16 00:00:00+00:00,213.32,213.81,211.47,211.75,28500367,51.5879521355,51.7064506192,51.140559901,51.2082733203,114001468,0.0,1.0
AAPL,2018-08-17 00:00:00+00:00,217.58,217.95,213.16,213.44,35426997,52.6181634429,52.7076418898,51.549258753,51.6169721723,141707988,0.0,1.0
AAPL,2018-08-20 00:00:00+00:00,215.46,219.18,215.11,218.1,30287695,52.1054761256,53.0050972673,52.0208343515,52.7439169358,121150780,0.0,1.0
AAPL,2018-08-21 00:00:00+00:00,215.04,217.19,214.03,216.8,26159755,52.0039059967,52.5238483232,51.7596540201,52.4295332035,104639020,0.0,1.0
AAPL,2018-08-22 00:00:00+00:00,215.05,216.36,213.84,214.1,19018131,52.0063243331,52.3231264018,51.7137056284,51.7765823749,76072524,0.0,1.0
AAPL,2018-08-23 00:00:00+00:00,215.49,217.05,214.6,214.65,18883224,52.1127311348,52.4899916136,51.897499195,51.909590877,75532896,0.0,1.0
AAPL,2018-08-24 00:00:00+00:00,216.16,216.9,215.11,216.6,18476356,52.2747596738,52.4537165675,52.0208343515,52.3811664755,73905424,0.0,1.0
AAPL,2018-08-27 00:00:00+00:00,217.94,218.74,216.33,217.15,20525117,52.7052235534,52.8986904656,52.3158713926,52.5141749776,82100468,0.0,1.0
AAPL,2018-08-28 00:00:00+00:00,219.7,220.54,218.92,219.01,22776766,53.1308507602,53.333991018,52.9422205208,52.9639855484,91107064,0.0,1.0
AAPL,2018-08-29 00:00:00+00:00,222.98,223.49,219.41,220.15,27254804,53.9240651002,54.0474002567,53.0607190045,53.2396758983,109019216,0.0,1.0
AAPL,2018-08-30 00:00:00+00:00,225.03,228.26,222.4,223.25,48793824,54.4198240627,55.2009467206,53.7838015888,53.989360183,195175296,0.0,1.0
AAPL,2018-08-31 00:00:00+00:00,227.63,228.87,226.0,226.51,43340134,55.0485915273,55.3484652412,54.6544026937,54.7777378502,173360536,0.0,1.0
AAPL,2018-09-04 00:00:00+00:00,228.36,229.18,226.63,228.41,27390132,55.2251300847,55.4234336697,54.806757887,55.2372217667,109560528,0.0,1.0
AAPL,2018-09-05 00:00:00+00:00,226.87,229.67,225.1,228.99,33332960,54.8647979607,55.5419321534,54.4367524175,55.377485278,133331840,0.0,1.0
AAPL,2018-09-06 00:00:00+00:00,223.1,227.35,221.3,226.23,34289976,53.953085137,54.980878108,53.5177845846,54.710024431,137159904,0.0,1.0
AAPL,2018-09-07 00:00:00+00:00,221.3,225.37,220.71,221.85,37619810,53.5177845846,54.5020475003,53.3751027368,53.6507930867,150479240,0.0,1.0
AAPL,2018-09-10 00:00:00+00:00,218.33,221.85,216.47,220.95,39516453,52.7995386731,53.6507930867,52.3497281022,53.4331428105,158065812,0.0,1.0
AAPL,2018-09-11 00:00:00+00:00,223.85,224.3,216.56,218.01,35749049,54.1344603672,54.2432855053,52.3714931299,52.7221519082,142996196,0.0,1.0
AAPL,2018-09-12 00:00:00+00:00,221.07,225.0,219.84,224.94,49278740,53.4621628473,54.4125690535,53.1647074698,54.398059035,197114960,0.0,1.0
AAPL,2018-09-13 00:00:00+00:00,226.41,228.35,222.57,223.52,41706377,54.7535544862,55.2227117483,53.8249133077,54.0546552659,166825508,0.0,1.0
AAPL,2018-09-14 00:00:00+00:00,223.84,226.84,222.52,225.75,31999289,54.1320420308,54.8575429515,53.8128216257,54.5939442836,127997156,0.0,1.0
AAPL,2018-09-17 00:00:00+00:00,217.88,222.95,217.27,222.15,37195133,52.690713535,53.916810091,52.5431950144,53.7233431788,148780532,0.0,1.0
AAPL,2018-09-18 00:00:00+00:00,218.24,221.85,217.12,217.79,31571712,52.7777736455,53.6507930867,52.5069199684,52.6689485073,126286848,0.0,1.0
AAPL,2018-09-19 00:00:00+00:00,218.37,219.62,215.3,218.5,27123833,52.8092120187,53.111504069,52.0667827432,52.8406503919,108495332,0.0,1.0
AAPL,2018-09-20 00:00:00+00:00,220.03,222.28,219.15,220.24,26608794,53.2106558615,53.754781552,52.9978422581,53.2614409259,106435176,0.0,1.0
AAPL,2018-09-21 00:00:00+00:00,217.66,221.36,217.29,220.78,96246748,52.6375101341,53.532294603,52.5480316872,53.3920310917,384986992,0.0,1.0
AAPL,2018-09-24 00:00:00+00:00,220.79,221.26,216.63,216.82,27693358,53.3944494281,53.508111239,52.3884214847,52.4343698763,110773432,0.0,1.0
AAPL,2018-09-25 00:00:00+00:00,222.19,222.82,219.7,219.75,24554379,53.7330165244,53.8853717177,53.1308507602,53.1429424422,98217516,0.0,1.0
AAPL,2018-09-26 00:00:00+00:00,220.42,223.75,219.76,221.0,23984706,53.3049709812,54.1102770032,53.1453607786,53.4452344925,95938824,0.0,1.0
AAPL,2018-09-27 00:00:00+00:00,224.95,226.44,223.54,223.82,30181227,54.4004773714,54.7608094954,54.0594919387,54.127205358,120724908,0.0,1.0
AAPL,2018-09-28 00:00:00+00:00,225.74,225.84,224.02,224.79,22929364,54.5915259472,54.6157093113,54.175572086,54.361783989,91717456,0.0,1.0
AAPL,2018-10-01 00:00:00+00:00,227.26,229.42,226.35,227.95,23600802,54.9591130804,55.4814737433,54.7390444678,55.1259782922,94403208,0.0,1.0
AAPL,2018-10-02 00:00:00+00:00,229.28,230.0,226.63,227.25,24788170,55.4476170337,55.6217372546,54.806757887,54.956694744,99152680,0.0,1.0
AAPL,2018-10-03 00:00:00+00:00,232.07,233.47,229.78,230.05,28654799,56.1223328899,56.4608999863,55.5685338538,55.6338289367,114619196,0.0,1.0
AAPL,2018-10-04 00:00:00+00:00,227.99,232.35,226.73,230.78,32042000,55.1356516378,56.1900463092,54.8309412511,55.810367494,128168000,0.0,1.0
AAPL,2018-10-05 00:00:00+00:00,224.29,228.41,220.58,227.96,33580463,54.2408671689,55.2372217667,53.3436643636,55.1283966286,134321852,0.0,1.0
AAPL,2018-10-08 00:00:00+00:00,223.77,224.8,220.2,222.21,29663923,54.115113676,54.3642023254,53.2517675803,53.7378531972,118655692,0.0,1.0
AAPL,2018-10-09 00:00:00+00:00,226.87,227.27,222.25,223.64,26891029,54.8647979607,54.9615314168,53.7475265428,54.0836753027,107564116,0.0,1.0
AAPL,2018-10-10 00:00:00+00:00,216.36,226.35,216.05,225.46,41990554,52.3231264018,54.7390444678,52.2481579733,54.523812528,167962216,0.0,1.0
AAPL,2018-10-11 00:00:00+00:00,214.45,219.5,212.32,214.52,53124392,51.861224149,53.0824840322,51.3461184952,51.8781525038,212497568,0.0,1.0
AAPL,2018-10-12 00:00:00+00:00,222.11,222.88,216.84,220.42,40337851,53.7136698332,53.8998817362,52.4392065491,53.3049709812,161351404,0.0,1.0
AAPL,2018-10-15 00:00:00+00:00,217.36,221.83,217.27,221.16,30791007,52.564960042,53.6459564139,52.5431950144,53.4839278749,123164028,0.0,1.0
AAPL,2018-10-16 00:00:00+00:00,222.15,222.99,216.76,218.93,29183963,53.7233431788,53.9264834366,52.4198598579,52.9446388572,116735852,0.0,1.0
AAPL,2018-10-17 00:00:00+00:00,221.19,222.64,219.34,222.3,22885397,53.4911828842,53.8418416625,53.0437906497,53.7596182248,91541588,0.0,1.0
AAPL,2018-10-18 00:00:00+00:00,216.02,219.74,213.0,217.86,32581315,52.2409029641,53.1405241058,51.5105653706,52.6858768622,130325260,0.0,1.0
AAPL,2018-10-19 00:00:00+00:00,219.31,221.26,217.43,218.06,33078726,53.0365356405,53.508111239,52.5818883969,52.7342435902,132314904,0.0,1.0
AAPL,2018-10-22 00:00:00+00:00,220.65,223.36,218.94,219.79,28792082,53.3605927184,54.0159618835,52.9470571936,53.1526157878,115168328,0.0,1.0
AAPL,2018-10-23 00:00:00+00:00,222.73,223.25,214.7,215.83,38767846,53.8636066901,53.989360183,51.921682559,52.1949545725,155071384,0.0,1.0
AAPL,2018-10-24 00:00:00+00:00,215.09,224.23,214.54,222.6,40925163,52.0159976787,54.2263571505,51.8829891766,53.8321683169,163700652,0.0,1.0
AAPL,2018-10-25 00:00:00+00:00,219.8,221.38,216.75,217.71,29855768,53.1550341242,53.5371312758,52.4174415215,52.6496018161,119423072,0.0,1.0
AAPL,2018-10-26 00:00:00+00:00,216.3,220.19,212.67,215.9,47258375,52.3086163834,53.2493492439,51.4307602693,52.2118829273,189033500,0.0,1.0
AAPL,2018-10-29 00:00:00+00:00,212.24,219.69,206.09,219.19,45935520,51.326771804,53.1284324238,49.8394949166,53.0075156037,183742080,0.0,1.0
AAPL,2018-10-30 00:00:00+00:00,213.3,215.18,209.27,211.15,36659990,51.5831154627,52.0377627063,50.6085258925,51.0631731362,146639960,0.0,1.0
AAPL,2018-10-31 00:00:00+00:00,218.86,220.45,216.62,216.88,38358933,52.9277105024,53.3122259904,52.3860031483,52.4488798947,153435732,0.0,1.0
AAPL,2018-11-01 00:00:00+00:00,222.22,222.36,216.81,219.05,58323180,53.7402715336,53.7741282432,52.4319515399,52.973658894,233292720,0.0,1.0
AAPL,2018-11-02 00:00:00+00:00,207.48,213.65,205.43,209.55,91328654,50.1756436765,51.6677572368,49.679884714,50.6762393118,365314616,0.0,1.0
AAPL,2018-11-05 00:00:00+00:00,201.59,204.39,198.17,204.3,66163669,48.7512435355,49.4283777282,47.9241724859,49.4066127005,264654676,0.0,1.0
AAPL,2018-11-06 00:00:00+00:00,203.77,204.72,201.69,201.92,31882881,49.2784408712,49.5081828294,48.7754268995,48.8310486368,127531524,0.0,1.0
AAPL,2018-11-07 00:00:00+00:00,209.95,210.06,204.13,205.97,33424434,50.7729727679,50.7995744683,49.3655009817,49.8104748797,133697736,0.0,1.0
AAPL,2018-11-08 00:00:00+00:00,208.49,210.12,206.75,209.98,25362636,50.5964342105,50.9920032439,50.1741703344,50.9580279895,101450544,0.73,1.0
AAPL,2018-11-09 00:00:00+00:00,204.47,206.01,202.25,205.55,34365750,49.6208590485,49.9945868469,49.0821085859,49.8829538681,137463000,0.0,1.0
AAPL,2018-11-12 00:00:00+00:00,194.17,199.85,193.79,199.0,51135518,47.1212510464,48.4996756534,47.0290324987,48.2933973231,204542072,0.0,1.0
AAPL,2018-11-13 00:00:00+00:00,192.23,197.18,191.45,191.63,46882936,46.6504510926,47.8517190159,46.4611603895,46.5048428594,187531744,0.0,1.0
AAPL,2018-11-14 00:00:00+00:00,186.8,194.48,185.93,193.9,60800957,45.3326965827,47.1964819668,45.1215646446,47.0557273414,243203828,0.0,1.0
AAPL,2018-11-15 00:00:00+00:00,191.41,191.97,186.9,188.39,46478801,46.4514531739,46.5873541915,45.3569646215,45.7185584005,185915204,0.0,1.0
AAPL,2018-11-16 00:00:00+00:00,193.53,194.97,189.46,190.5,36928253,46.9659355977,47.3153953572,45.9782264162,46.2306140203,147713012,0.0,1.0
AAPL,2018-11-19 00:00:00+00:00,185.86,190.7,184.99,190.0,41920872,45.1045770174,46.2791500981,44.8934450794,46.1092738261,167683488,0.0,1.0
AAPL,2018-11-20 00:00:00+00:00,176.98,181.47,175.51,178.37,67825247,42.949575167,44.0392101117,42.5928349959,43.2869009071,271300988,0.0,1.0
AAPL,2018-11-21 00:00:00+00:00,176.78,180.27,176.55,179.73,31124210,42.9010390893,43.7479936454,42.8452226,43.6169462356,124496840,0.0,1.0
AAPL,2018-11-23 00:00:00+00:00,172.29,176.595,172.1,174.94,23623972,41.8114041447,42.8561432174,41.7652948709,42.4545071744,94495888,0.0,1.0
AAPL,2018-11-26 00:00:00+00:00,174.62,174.95,170.26,174.24,44998520,42.37684945,42.4569339783,41.3187629559,42.2846309024,179994080,0.0,1.0
AAPL,2018-11-27 00:00:00+00:00,174.24,174.77,170.88,171.51,41387377,42.2846309024,42.4132515083,41.4692247968,41.6221134416,165549508,0.0,1.0
AAPL,2018-11-28 00:00:00+00:00,180.94,181.29,174.93,176.73,46062539,43.9105895057,43.9955276417,42.4520803705,42.8889050699,184250156,0.0,1.0
AAPL,2018-11-29 00:00:00+00:00,179.55,182.8,177.7,182.66,41769992,43.5732637656,44.3619750284,43.1243050468,44.327999774,167079968,0.0,1.0
AAPL,2018-11-30 00:00:00+00:00,178.58,180.33,177.03,180.29,39531549,43.3378637887,43.7625544687,42.9617091865,43.7528472532,158126196,0.0,1.0
AAPL,2018-12-03 00:00:00+00:00,184.82,184.94,181.21,184.46,40798002,44.8521894133,44.88131106,43.9761132106,44.7648244735,163192008,0.0,1.0
AAPL,2018-12-04 00:00:00+00:00,176.69,182.39,176.27,180.95,41344282,42.8791978544,44.2624760691,42.7772720912,43.9130163096,165377128,0.0,1.0
AAPL,2018-12-06 00:00:00+00:00,174.72,174.78,170.42,171.76,43098410,42.4011174889,42.4156783122,41.3575918181,41.6827835388,172393640,0.0,1.0
AAPL,2018-12-07 00:00:00+00:00,168.49,174.49,168.3,173.49,42281631,40.8892186682,42.3453009995,40.8431093944,42.102620611,169126524,0.0,1.0
AAPL,2018-12-10 00:00:00+00:00,169.6,170.09,163.33,165.0,62025994,41.1585938995,41.2775072899,39.6369878632,40.0422641121,248103976,0.0,1.0
AAPL,2018-12-11 00:00:00+00:00,168.63,171.79,167.0,171.66,47281665,40.9231939226,41.6900639504,40.5276248892,41.6585154999,189126660,0.0,1.0
AAPL,2018-12-12 00:00:00+00:00,169.1,171.92,169.02,170.4,35627674,41.0372537052,41.7216124009,41.0178392741,41.3527382103,142510696,0.0,1.0
AAPL,2018-12-13 00:00:00+00:00,170.95,172.57,169.55,170.49,31897827,41.486212424,41.8793546535,41.1464598801,41.3745794453,127591308,0.0,1.0
AAPL,2018-12-14 00:00:00+00:00,165.48,169.08,165.28,169.0,40703710,40.1587506986,41.0324000974,40.1102146209,41.0129856663,162814840,0.0,1.0
AAPL,2018-12-17 00:00:00+00:00,163.94,168.35,162.73,165.45,44287922,39.7850229002,40.8552434138,39.4913796301,40.151470287,177151688,0.0,1.0
AAPL,2018-12-18 00:00:00+00:00,166.07,167.53,164.39,165.38,33841518,40.3019321279,40.6562454952,39.8942290751,40.1344826598,135366072,0.0,1.0
AAPL,2018-12-19 00:00:00+00:00,160.89,167.45,159.09,166.0,49047297,39.0448477151,40.6368310641,38.6080230157,40.2849445007,196189188,0.0,1.0
AAPL,2018-12-20 00:00:00+00:00,156.83,162.11,155.3,160.4,64772960,38.0595653376,39.3409177892,37.6882643431,38.9259343247,259091840,0.0,1.0
AAPL,2018-12-21 00:00:00+00:00,150.73,158.16,149.63,156.86,95744384,36.5792149674,38.3823302544,36.31226654,38.0668457492,382977536,0.0,1.0
AAPL,2018-12-24 00:00:00+00:00,146.83,151.55,146.59,148.15,37169232,35.632761452,36.778212886,35.5745181588,35.9530995649,148676928,0.0,1.0
AAPL,2018-12-26 00:00:00+00:00,157.17,157.23,146.72,148.3,58582544,38.1420766697,38.156637493,35.6060666093,35.9895016232,234330176,0.0,1.0
AAPL,2018-12-27 00:00:00+00:00,156.15,156.77,150.07,155.84,53117065,37.8945426734,38.0450045143,36.4190459109,37.8193117529,212468260,0.0,1.0
AAPL,2018-12-28 00:00:00+00:00,156.23,158.52,154.55,157.5,42291424,37.9139571045,38.4696951943,37.5062540517,38.2221611979,169165696,0.0,1.0
AAPL,2018-12-31 00:00:00+00:00,157.74,159.36,156.48,158.53,35003466,38.2804044912,38.6735467206,37.9746272016,38.4721219981,140013864,0.0,1.0
AAPL,2019-01-02 00:00:00+00:00,157.92,158.85,154.23,154.89,37039737,38.3240869611,38.5497797225,37.4285963273,37.5887653838,148158948,0.0,1.0
AAPL,2019-01-03 00:00:00+00:00,142.19,145.72,142.0,143.98,91312195,34.5067244491,35.3633862207,34.4606151753,34.9411223446,365248780,0.0,1.0
AAPL,2019-01-04 00:00:00+00:00,148.26,148.55,143.8,144.53,58607070,35.9797944076,36.0501717203,34.8974398747,35.0745965583,234428280,0.0,1.0
AAPL,2019-01-07 00:00:00+00:00,147.93,148.83,145.9,148.7,54777764,35.8997098794,36.1181222291,35.4070686906,36.0865737786,219111056,0.0,1.0
AAPL,2019-01-08 00:00:00+00:00,150.75,151.82,148.52,149.56,41025314,36.5840685752,36.8437365909,36.0428913087,36.2952789128,164101256,0.0,1.0
AAPL,2019-01-09 00:00:00+00:00,153.31,154.53,149.63,151.29,45099081,37.2053303699,37.5014004439,36.31226654,36.715115985,180396324,0.0,1.0
AAPL,2019-01-10 00:00:00+00:00,153.8,153.97,150.86,152.5,35780670,37.3242437603,37.3654994263,36.6107634179,37.0087592551,143122680,0.0,1.0
AAPL,2019-01-11 00:00:00+00:00,152.29,153.7,151.51,152.88,27023241,36.9577963735,37.2999757214,36.7685056705,37.1009778028,108092964,0.0,1.0
AAPL,2019-01-14 00:00:00+00:00,150.0,151.27,149.22,150.85,32439186,36.4020582837,36.7102623772,36.2127675807,36.608336614,129756744,0.0,1.0
AAPL,2019-01-15 00:00:00+00:00,153.07,153.39,150.05,150.27,28710324,37.1470870766,37.2247448009,36.4141923032,36.4675819886,114841296,0.0,1.0
AAPL,2019-01-16 00:00:00+00:00,154.94,155.88,153.0,153.08,30569706,37.6008994032,37.8290189685,37.1300994494,37.1495138805,122278824,0.0,1.0
AAPL,2019-01-17 00:00:00+00:00,155.86,157.66,153.26,154.2,29821160,37.8241653607,38.2609900601,37.1931963504,37.4213159157,119284640,0.0,1.0
AAPL,2019-01-18 00:00:00+00:00,156.82,157.88,155.98,157.5,33751023,38.0571385337,38.3143797456,37.8532870073,38.2221611979,135004092,0.0,1.0
AAPL,2019-01-22 00:00:00+00:00,153.3,156.73,152.62,156.41,30393970,37.202903566,38.0352972987,37.0378809018,37.9576395744,121575880,0.0,1.0
AAPL,2019-01-23 00:00:00+00:00,153.92,155.14,151.7,154.15,23130570,37.3533654069,37.6494354809,36.8146149443,37.4091818963,92522280,0.0,1.0
AAPL,2019-01-24 00:00:00+00:00,152.7,154.48,151.74,154.11,25441549,37.0572953328,37.4892664245,36.8243221598,37.3994746807,101766196,0.0,1.0
AAPL,2019-01-25 00:00:00+00:00,157.76,158.13,154.32,155.48,33547893,38.2852580989,38.3750498427,37.4504375623,37.731946813,134191572,0.0,1.0
AAPL,2019-01-28 00:00:00+00:00,156.3,156.33,153.66,155.79,26192058,37.9309447317,37.9382251433,37.2902685059,37.8071777335,104768232,0.0,1.0
AAPL,2019-01-29 00:00:00+00:00,154.68,158.13,154.11,156.25,41587239,37.5378025022,38.3750498427,37.3994746807,37.9188107122,166348956,0.0,1.0
AAPL,2019-01-30 00:00:00+00:00,165.25,166.15,160.23,163.25,61109780,40.1029342093,40.321346559,38.8846786587,39.6175734321,244439120,0.0,1.0
AAPL,2019-01-31 00:00:00+00:00,166.44,169.0,164.56,166.11,40739649,40.3917238716,41.0129856663,39.9354847411,40.3116393434,162958596,0.0,1.0
AAPL,2019-02-01 00:00:00+00:00,166.52,168.98,165.93,166.96,32668138,40.4111383027,41.0081320586,40.2679568735,40.5179176737,130672552,0.0,1.0
AAPL,2019-02-04 00:00:00+00:00,171.25,171.66,167.28,167.41,31495582,41.5590165406,41.6585154999,40.595575398,40.6271238485,125982328,0.0,1.0
AAPL,2019-02-05 00:00:00+00:00,174.18,175.08,172.35,172.86,36101628,42.2700700791,42.4884824288,41.825964968,41.9497319662,144406512,0.0,1.0
AAPL,2019-02-06 00:00:00+00:00,174.24,175.57,172.85,174.65,28239591,42.2846309024,42.6073958192,41.9473051623,42.3841298617,112958364,0.0,1.0
AAPL,2019-02-07 00:00:00+00:00,170.94,173.94,170.34,172.4,31741690,41.4837856201,42.2118267858,41.338177387,41.8380989874,126966760,0.0,1.0
AAPL,2019-02-08 00:00:00+00:00,170.41,170.66,168.42,168.99,23819966,41.5323216979,41.5932516927,41.0473189388,41.186239327,95279864,0.73,1.0
AAPL,2019-02-11 00:00:00+00:00,169.43,171.21,169.25,171.05,20993425,41.293476118,41.7272976814,41.2496065217,41.6883024847,83973700,0.0,1.0
AAPL,2019-02-12 00:00:00+00:00,170.89,171.0,169.7,170.1,22283523,41.649307288,41.6761164857,41.3592805125,41.4567685042,89134092,0.0,1.0
